x,y,x_unit,y_unit,source_pmid,fig_ref,series,panel,digitization_tool,date
4.2466,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.2694,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.2922,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.3151,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.3379,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.3607,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.3836,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.4064,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.4292,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.4521,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.4749,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.4977,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.5205,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.5434,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.5662,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.5890,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.6119,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G01_Ki001,NaConc,digitize_app_figs.py,2026-06-25
0.8676,140.5864,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
0.8904,140.6636,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
0.9132,140.8951,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
0.9361,141.0648,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
0.9589,141.3117,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
0.9817,141.4043,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.0046,141.4815,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.0274,141.5895,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.0502,141.6667,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.0731,141.6975,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.0959,141.7593,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.1187,141.8210,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.1416,141.8364,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.1644,141.8827,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.1872,141.7284,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.2100,141.8056,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.2329,141.7901,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.2557,141.6667,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.2785,141.6049,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.3014,141.6821,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.3242,141.5123,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.3470,141.6049,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.3699,141.5432,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.3927,141.5586,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.4155,141.2963,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.4384,141.4660,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.4612,141.4043,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.4840,141.2963,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.5068,141.2500,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.5297,141.2037,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.5525,141.1420,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.5753,140.8951,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.5982,141.0648,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.6210,141.1420,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.6438,141.0957,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.6667,140.9259,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.6895,140.8796,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.7123,140.8642,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.7352,140.8951,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.7580,140.8488,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.7808,140.9722,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.8037,140.7870,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.8265,140.6790,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.8493,140.7253,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.8721,140.7099,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.8950,140.8179,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.9178,140.8025,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.9406,140.7716,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.9635,140.7716,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
1.9863,140.7407,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.0091,140.8488,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.0320,140.3241,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.0548,140.3241,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.0776,140.7870,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.1005,140.3086,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.1233,140.7562,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.1461,140.3086,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.1689,140.7253,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.1918,140.7253,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.2146,140.3086,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.2374,140.6019,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.2603,140.6790,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.2831,140.5710,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.3059,140.5556,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.3516,140.3241,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.3744,140.3241,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.3973,140.3241,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.4201,140.5556,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.4429,140.3395,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.4658,140.5247,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.4886,140.5247,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.5114,140.3549,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.5342,140.5247,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.5571,140.5247,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.5799,140.5093,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.6027,140.3704,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.6256,140.5247,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.6484,140.4938,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.6712,140.3858,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.6941,140.6173,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.7169,140.4012,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.7397,140.4938,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.7626,140.4012,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.7854,140.4938,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.8311,140.4938,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.8539,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.8767,140.4630,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.8995,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.9224,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.9452,140.4784,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.9680,140.8333,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
2.9909,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.0137,140.4784,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.0365,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.0594,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.0822,140.4630,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.1050,140.4630,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.1279,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.1507,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.1735,140.4630,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.1963,140.4630,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.2192,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.2420,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.2648,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.2877,140.4475,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.3105,140.4630,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.3333,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.3562,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.3790,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.4018,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.4247,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.4475,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.4703,140.4475,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.4932,140.4475,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.5160,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.5388,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.5616,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.5845,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.6073,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.6301,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.6530,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.6758,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.6986,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.7215,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.7443,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.7671,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.7900,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.8128,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.8356,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.8584,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.8813,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.9726,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
3.9954,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.0183,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.0411,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.0639,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.0868,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.1096,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.1324,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.1553,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.1781,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.2009,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.2237,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.2466,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.2694,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.2922,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.3151,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.3379,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.3607,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.3836,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.4064,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.4292,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.4521,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.4749,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.4977,140.4167,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.5205,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.5434,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.5662,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.5890,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
4.6119,140.4321,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki001,NaConc,digitize_app_figs.py,2026-06-25
0.8676,140.4784,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
0.8904,140.6790,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
0.9132,140.8642,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
0.9361,141.0494,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
0.9589,141.2346,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
0.9817,141.4043,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.0046,141.5123,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.0274,141.6049,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.0502,141.6821,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.0731,141.7593,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.0959,141.8210,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.1187,141.8827,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.1416,141.9136,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.1644,141.9444,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.1872,141.9753,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.2100,141.9907,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.2329,142.0062,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.2557,142.0062,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.2785,142.0062,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.3014,142.0062,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.3242,141.7284,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.3470,141.9753,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.3699,141.9599,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.3927,141.9444,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.4155,141.9136,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.4384,141.8981,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.4612,141.8673,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.4840,141.8519,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.5068,141.8210,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.5297,141.7901,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.5525,141.7593,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.5753,141.7130,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.5982,141.6667,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
1.6210,141.6358,days,mEq/L,28548387,Fig 2 panel NaConc,G005_Ki0005,NaConc,digitize_app_figs.py,2026-06-25
