x,y,x_unit,y_unit,source_pmid,fig_ref,series,panel,digitization_tool,date
5.9098,98.0631,days,mmHg,28556624,Fig 2,SS,MAP,digitize_app_figs.py,2026-06-25
5.9549,98.0631,days,mmHg,28556624,Fig 2,SS,MAP,digitize_app_figs.py,2026-06-25
6.0000,98.0631,days,mmHg,28556624,Fig 2,SS,MAP,digitize_app_figs.py,2026-06-25
6.0451,98.0631,days,mmHg,28556624,Fig 2,SS,MAP,digitize_app_figs.py,2026-06-25
6.0902,98.0631,days,mmHg,28556624,Fig 2,SS,MAP,digitize_app_figs.py,2026-06-25
1.4887,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
1.5338,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
1.5789,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
1.6241,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
1.6692,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
1.7143,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
1.7594,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
1.8045,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
1.8496,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
1.8947,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
1.9398,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
1.9850,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.0301,92.2072,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.0752,92.2072,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.1203,92.2072,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.1654,91.3063,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.2105,92.8829,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.3459,92.6577,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.3910,92.2072,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.4361,92.2072,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.4812,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.5714,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.6165,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.6617,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.7068,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.7519,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.7970,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.8421,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.8872,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.9323,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
2.9774,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.0226,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.0677,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.1128,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.1579,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.2030,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.2481,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.2932,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.3383,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.3835,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.4286,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.4737,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.5188,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.5639,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.6090,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.6541,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.6992,91.9820,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.7444,90.4054,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.7895,92.4324,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.8346,94.6847,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.8797,92.4324,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.9248,98.2883,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
3.9699,96.0360,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.0150,97.8378,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.0602,97.3874,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.1053,96.4865,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.1504,97.3874,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.1955,95.5856,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.2406,97.1622,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.2857,95.1351,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.3308,95.1351,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.3759,96.2613,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.4211,94.6847,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.4662,96.2613,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.5113,94.6847,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.5564,94.6847,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.6015,94.4595,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.6466,94.2342,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.6917,94.2342,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.7368,96.4865,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.7820,94.2342,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.8271,94.2342,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.8722,94.2342,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.9173,94.2342,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
4.9624,94.0090,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.0075,96.2613,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.0526,96.0360,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.0977,95.3604,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.1429,93.7838,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.1880,93.7838,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.2331,92.8829,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.2782,92.4324,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.3233,93.7838,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.3684,92.4324,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.4135,92.8829,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.4586,93.7838,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.5038,93.7838,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.5489,93.7838,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.5940,93.7838,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.6391,93.7838,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.6842,93.7838,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.7293,93.7838,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.7744,96.0360,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.8195,96.0360,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.8647,96.0360,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.9098,96.0360,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
5.9549,96.0360,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
6.0000,96.0360,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
6.0451,96.0360,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
6.0902,96.0360,days,mmHg,28556624,Fig 2,SR,MAP,digitize_app_figs.py,2026-06-25
1.5441,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
1.5882,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
1.6324,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
1.6765,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
1.7206,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
1.7647,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
1.8088,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
1.8529,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
1.8971,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
1.9412,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
1.9853,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.0294,92.2523,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.0735,92.2523,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.1176,92.2523,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.2059,91.1712,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.2500,90.8108,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.3382,91.1712,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.4265,92.2523,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.4706,92.2523,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.5147,92.2523,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.5588,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.6029,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.6471,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.6912,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.7353,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.7794,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.8235,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.8676,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.9118,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
2.9559,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.0000,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.0441,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.0882,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.1324,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.1765,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.2206,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.2647,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.3088,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.3529,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.3971,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.4412,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.4853,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.5294,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.5735,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.6176,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.6618,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.7059,91.8919,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.7500,90.4505,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.7941,91.1712,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.8382,94.4144,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.8824,99.8198,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.9265,104.8649,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
3.9706,109.1892,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.0147,112.4324,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.0588,113.5135,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.1029,113.5135,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.1471,112.4324,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.1912,111.3514,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.2353,110.6306,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.2794,109.9099,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.3235,109.5495,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.3676,109.1892,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.4118,108.4685,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.4559,108.4685,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.5000,108.4685,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.5441,108.1081,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.5882,107.7477,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.6324,107.7477,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.6765,107.7477,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.7206,107.7477,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.7647,107.7477,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.8088,107.3874,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.8529,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.8971,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.9412,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
4.9853,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.0294,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.0735,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.1176,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.1618,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.2059,104.8649,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.2941,107.3874,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.3382,105.2252,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.3824,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.4265,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.4706,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.5147,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.5588,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.6029,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.6471,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.6912,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.7353,107.0270,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.7794,106.6667,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.8235,106.6667,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.8676,106.6667,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.9118,106.6667,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
5.9559,106.6667,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
6.0000,106.6667,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
6.0441,106.6667,days,mL/min,28556624,Fig 2,SS,GFR,digitize_app_figs.py,2026-06-25
1.5441,90.4505,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
1.5882,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
1.6324,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
1.6765,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
1.7206,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
1.7647,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
1.8088,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
1.8529,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
1.8971,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
1.9412,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
1.9853,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.0294,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.0735,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.1176,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.1618,90.0901,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.2059,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.2500,90.4505,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.3382,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.3824,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.4265,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.4706,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.5147,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.5588,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.6029,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.6471,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.6912,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.7353,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.7794,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.8235,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.8676,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.9118,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
2.9559,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.0000,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.0441,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.0882,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.1324,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.1765,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.2206,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.2647,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.3088,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.3529,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.3971,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.4412,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.4853,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.5294,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.5735,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.6176,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.6618,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.7059,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.7941,94.7748,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.8382,99.0991,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.8824,95.1351,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.9265,100.5405,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
3.9706,97.2973,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.0147,91.5315,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.0588,91.1712,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.1029,90.4505,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.1471,90.4505,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.1912,96.9369,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.2353,96.5766,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.2794,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.3235,89.7297,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.3676,96.2162,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.4118,89.0090,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
